name|artist|genre|lyrics
Creations|Miss May I|metal|"
how could you say you know who i am
do you even wonder why i'm here?
the thoughts play back in your head like a film that has been stuck on repeat
imagine that this picture of me is painted for you
a portrait is made to hold a moment and moments wish they could live
lets make this last become the real life art
time won't catch us if we refuse to dry
changing as we settle into our canvas of eternity
hung on a wall that was built for you and i


here we are once again and we are the same
you will see all of this and we will remain the same
we are all artwork can't you see
no one will see you like i do
why can't you believe?
no one will see you like i do


we are all art if seen in my eyes
seen through the sky that magnifies beauty
open your eyes see what i see
you will never go back to being blind and dull
see what i see"
Fighting the World|Manowar|metal|"fight, fight, fight

fighting the world every single day
fighting the world for the right to play
heavy metal in my brain
i'm fighting for metal cause it's here to stay

fighting, fighting, fighting the world
i've been fighting the world
fighting, fighting, fighting the world
i've been fighting
fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world
fight

now people keep asking if we're going to change
i look them in the eye, tell them
no way
stripes on a tiger don't wash away
manowar's made of steel, not clay

fighting, fighting, fighting the world
i've been fighting the world
fighting, fighting, fighting the world
i've been fighting
fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world
fight

see my brothers standing by my side
only got one thing on our mind
radio playing this nationwide
turn it up louder till we all get fried

fighting, fighting, fighting the world
i've been fighting the world
fighting, fighting, fighting the world
i've been fighting

fight
fighting the world
fight
fighting the world
fight
fighting the world
fight
fighting the world

fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world
fight for a living, fighting the world

fight for a living, fighting the world
fight for a living, fighting the world"
Lost Wisdom|Burzum|metal|
This Mortal Coil|Carcass|metal|"tearing down the walls
breaching frontiers
unlocking the gates
to a new world disorder
a fresh balance of terror
the equilibrium of hate

archaic nescience unleashed
entrenched, a bitter legacy
tempered in mental scars
all flesh entwined
in mortal equality

tangled mortal coil!

twisted and warped!
tangled mortal coil!

tearing down the walls
breaching frontiers
unlocking the gates
to a new world disorder
a fresh balance of terror
the equilibrium of hate

twisted and warped!
tangled mortal coil!"
Horizons|Parkway Drive|metal|"so it begins

our eyes drawn open
free from the thought of doubt
free from the selfish conflict
our blood restless
ceaseless
with open arms we stand
before the dawn

the sun seems to have been rising
ever since i can recall
lending a sense of permanence
to this lying world

your words not worth the air
your life not worth its weight in flesh
to hope for something more
to dream of substance

like a million before us
waiting to die
like a billion before us
waiting to die

masochistic to think
this would be remembered (would be remembered)
sadistic, perpetuation
of stagnation


there is nothing as empty
as waiting to die
we've spent our lives
wasting, as time eats us alive

the sun seems to have been falling
ever since i can recall
the only sense
of permanence
in this dying world

sit back and watch
as time eats us alive

everyone who knew me
knew me
destined to die
die

the marks i left upon this world
will wash away
in time

in time
and so it ends
in time
it all finds an end

in time
and so it ends
in time
we all find an end

with broken arms
and hollow eyes
i'll wait to return to oblivion

embrace our last
empty horizon
embrace our last
empty
horizons

horizons
horizons
horizons"
My Apocalypse|Arch Enemy|metal|"sudden implosion of silenced emotions
buried beneath a scarred heart for too long
delusions of hope fading away
dying like leaves on frozen soil

my apocalypse is near
i can feel the end... coming here

neglecting existence repulse and repent
an endless journey into the morbid
whispering voices distorting all senses
buried beneath a scarred heart for too long

my apocalypse is near
i can feel the end... coming here

the bitter taste of a dying dream
shine the light on our shadows and illusions"
Symbolic|Death|metal|"
i don't mean to dwell
but i can't help myself
when i feel the vibe
and taste a memory
of a time in life
when years seemed to stand still


i close my eyes
and sink within myself
relive the gift of precious memories
in need of a fix called innocence

when did it begin?
the change to come was undetectable
the open wounds expose the importance of
our innocence
a high that can never be bought or sold


symbolic acts, so vivid
yet at the same time
were invisible


savor what you feel and what you see
things that may not seem important now
but may be tomorrow

do you remember when
things seemed so eternal?
heroes were so real
their magic frozen in time
the only way to learn
is be aware and hold on tight


i close my eyes
and sink within myself
relive the gift of precious memories
in need of a fix called innocence

when did it begin?
the change to come was undetectable
the open wounds expose the importance of
our innocence
a high that can never be bought or sold


symbolic acts, so vivid
yet at the same time
were invisible"
Anthem|Bring Me The Horizon|metal|"
this is an anthem, so fuckin' sing
a dedication to the end of everything
this is an anthem, so fuckin' sing (so fuckin' sing)
a dedication to the end of everything


someone call an ambulance, i got wounds to attend
someone call a doctor, i fear this is the end
this happens all the time, this happens every day
but i never seem to quit, the wolves never stay at bay


i hate to say, ""i told you so,"" but fuck it, i told you so
and don't say a word, i already know


this is an anthem, so fuckin' sing
a dedication to the end of everything
this is an anthem, so fuckin' sing (so fuckin' sing)
a dedication to the end of everything


someone, call an exorcist and help me kill this curse
i can't stop the bleedin', and it's only gettin' worse
this happens all the time, this happens every day
but i never seem to quit, the wolves never stay at bay
no, they don't stay


i hate to say, ""i told you so,"" but fuck it, i told you so
and don't say a word, i already know, i already know


this is an anthem, so fuckin' sing (so fuckin' sing)
a dedication to the end of everything


yeah, get the fuck up
this is it, the sound of givin' in
yeah, get the fuck up
this is it, the end of everything


tastes so bitter, feels so sweet
lost in a dream, never fell asleep
tastes so bitter, feels so sweet
i've come back to old remedies


this is an anthem, so fuckin' sing
this is an anthem, so fuckin' sing


this is an anthem, so fuckin' sing
a dedication to the end of everything
this is an anthem, so fuckin' sing (so fuckin' sing)
a dedication to the end of everything, to the end of everything


this is an anthem, so fuckin' sing
a dedication to the end of everything


 do you feel different now?
 yes
 less anxious?
 much less
 do you have any special feelings?
 i feel like my heart is being touched by christ"
Sweating Bullets|Megadeth|metal|"


hello me, meet the real me - and my misfits way of life
a dark black past is my most valued possession
hindsight is always 20-20
but looking back it's still a bit fuzzy
speak of mutually assured destruction?
nice story - tell it to reader's digest


feeling paranoid, true enemy or false friend?
anxiety's attacking me, and my hair is getting thin
i'm in trouble for the things i haven't got to yet
i'm chomping at the bit and my palms are getting wet
sweating bullets


hello me, it's me again
you can subdue, but never tame me
it gives me a migraine headache sinking down to your level
yeah, just keep on thinking it's my fault
and stay an inch or two outta kicking distance
mankind has got to know his limitations


feeling claustrophobic like the walls are closing in
blood stains on my hands and i don't know where i've been
i'm in trouble for the things i haven't got to yet
i'm sharpening the axe and my palms are getting wet
sweating bullets




sweating, sweating
sweating, sweating
sweating, sweating

well, me, it's nice talking to myself
a credit to dementia
some day you too will know my pain
and smile its black-toothed grin
if the war inside my head
won't take a day off i'll be dead
my icy fingers claw your back
here i come again


feeling paranoid, true enemy or false friend?
anxiety's attacking me, and my hair is getting thin
feeling claustrophobic like the walls are closing in
blood stains on my hands and i don't know where i've been

once you've committed me (committed me)
now you've acquitted me (acquitted me)
claiming validity (validity)
for your stupidity (stupidity)
i'm chomping at the bit
i'm sharpening the axe
oh, here i come again, whoa
sweating bullets"
Death And The Labyrinth|At The Gates|metal|"
behind the curtain
laid to ruins
words that drift
into oblivion


with every dawn
the world deforms
and as we fade
our truth it dies


our poetry of broken dreams
an abattoir of time


deep in the hive of the serpent
we shed the disguises we have worn
a curtain of madmen
we are the illusions we have torn


death and the labyrinth
swallowed by earth itself


with every dawn
the world deforms
and as we fade
our truth it dies


words without sound
fade away - as they are swallowed
swallowed by barriers and walls
like a swarm


deep in the hive of the serpent
we shed the disguises we have worn
a curtain of madmen
we are the illusions we have torn


our poetry of broken dreams
an abattoir of time


death and the labyrinth
swallowed by earth itself"
Stabwound|Necrophagist|metal|"invisible blades penetrate
whereas stabwounds are not detectable

stabwound

the blade that stabs a back
unsuspecting, forms the symbolic...

stabwound

there is no shield to protect from
attacks led by the ones one used to trust

stabwound

the blade that stabs a back
unsuspecting, forms the symbolic...

stabwound"
Beyond The Grace Of God|Marduk|metal|"where i walk, everything appears in grey..
and under my shadow, the flowers wither
i have drunk the blood of jesus, and my reflection is just a shadow
as a bat or a wolf i travel, and the rats tell about my arrival

singe este viata..

i'm a slave under my eternal hunger
my perpetual lust for the blood that i need
i am the abomination
satan's earthly breed

moarte calatoreste repede..

as mist released from a sarcophagus i call
of funerals and you i shall embrace
on my wings, through the darkness i fly, as the king of the nightsky
invisible - i haunt the night, and my cold breath is all you can feel
i have raised from death, but left my soul in the sulphur fire
..and far beyond the grace of god i am
i - the wanderer in the utter darkness
the dweller in the shadow of the horned one
i have raised from death, but left my soul in the sulphur fire
and far beyond the grace of god i am..

loosen all hope, you who confronts me"
THEY DON'T CALL IT THE SOUTH FOR NOTHING|Of Mice & Men|metal|"
make waves, make waves, i'm sea
it's all you can take
come back, back down now
i'm drifting away
away!


your ship's sunk, it's gone down, now your captain is dead
your saints become sailors, when my ocean is fed by these
bloody waters, mark my words, come on


alright i want you all to clap along and sing with me:
when i said i'd fight back, i didn't say that i'd fight fair
i said i'd fight back, i didn't say that i'd fight fair
i said i'd fight back, i didn't say that i'd fight fair
i said i'd fight back, i didn't say that i'd fight fair
salt your eyes


sleep with all the fishes
the waves start the flood that's drowning yourself
broken, then we'll salt your eyes
no wind, this sound


waves, make waves
back down, stop drifting away
come back, come back, it's all you can take
we'll pour salt in your eyes
we'll pour salt in your eyes
i said i'd fight back, i didn't say that i'd fight fair
i said i'd fight back, i didn't say that i'd fight fair"
The Philosopher|Death|metal|"
do you feel what i feel?
see what i see, hear what i hear?
there is a line you must draw
between your dream world and reality
do you live my life or share the breath i breathe?


lies feed your judgement of others
behold how the blind lead each other
the philosopher
you know so much about nothing at all


ideas that fall under shadows of theories that stand tall
thoughts that grow narrow upon being verbally released
your mind is not your own
what sounds more mentally stimulating
is how you make your choice
so you preach about how i'm supposed to be
yet you don't know your own sexuality


lies feed your judgement of others
behold how the blind lead each other
the philosopher
you know so much about nothing at all"
I'm in Pain|Obituary|metal|"the killing is a mean rots in the pain
fight for the fear of rights
the time is set scream for the help
fly thru the darkest nights
the peeling is the skin rotting the soul
hailing for the chosen son
mortality the pain fear for the living
ravage the chosen one

the darkness falls beyond the grave
blessed ground in which they save
even though the time has passed
your soul is fucked in utter...

rotting souls in fear of desperately
serpent souls in bowels on which to feed
...is out for blood and parts
...craves the blood we're feasting on
help me! i'm in pain!"
Graven Takeheimens Saler|Darkthrone|metal|"naberg reiste seg, når ved mannahemens garden
økstid, sverdtid, ufred var der ikke - dog var er byllepestens plager
ingen gjestet frender, ingen gjestet prest
ingen drog til byen, uten lanse og til hest

i opphavs tider sang de sanger, for seg selv og sine fedre
i dag synges kun de sanger, som skal gjøre morgendagen bedre
sanger for den neste, ingen sanger for den beste
svik og løgn har fatt sin plass, i midgard jotneses palass

en mann vandret rolig, sikker, stolt der mellom hus
han ferdedes blant folk, han trakket tyredd der blant mus
flere hundre menn, han gjestet hver kald natt
han var enøyd, høy og tynn, og på sitt hode bar han hatt

ensom mann han vandret, over bivsrot en kald morgen
han ristet på sitt hode, over menneskenes tap
for de sikret seg en plass, i en ufødt tragisk himmel
for de vandret nor og ned, for de rotnet i hels fred"
Crucify Me (feat. Lights)|Bring Me The Horizon|metal|"
crucify me and nail my hands to a wooden cross
there is nothing above, there is nothing below
heaven and hell live in all of us
and i've been cast astray
i am an ocean, i am the sea
there is a world inside of me
lost in the abyss, drowned in the deep
no set of lungs could salvage me
only a shipwreck, only a ghost
merely a graveyard of your former self
we just watched the waves crash over
and i've been cast astray


there is a hell, believe me, i've seen it
there is a heaven, let's keep it a secret
no one needs to know
there is a hell, believe me, i've seen it
there is a heaven, let's keep it a secret
no one needs to know


i am an ocean, i am the sea
there is a world inside of me
lost in the abyss, drowned in the deep
no set of lungs could salvage me
save yourself, save your breath
the tide's too strong, you'll catch your death
so breathe for me, just breathe


there is a hell, believe me, i've seen it
there is a heaven, let's keep it a secret
there is a hell, believe me, i've seen it
there is a hell, believe me, i've seen it
there is a heaven, let's keep it a secret
there is a hell, believe me, i've seen


oh, if we make it through the night, if i make it out alive
lord have mercy and pray for the dead
and you say that you can save me, don't hope to ever find me
and i fear i'm too far gone, pray for the dead
oh, if we make it through the night, if i make it out alive
lord have mercy and pray for the dead
and you say that you can save me, don't hope to ever find me
and i fear i'm too far gone, pray for the dead
pray for the dead, pray for the dead, pray for the dead, yeah


ladies and gentlemen, can i have your full undivided attention?
there's something you all really need to know


there is a hell, believe me, i've seen it
there is a heaven, let's keep it a secret
there is a hell, believe me, i've seen it
there is a hell, believe me, i've seen it
there is a heaven, let's keep it a secret
there is a hell, believe me, i've seen it


if we make it through the night, if i make it out alive
you said that you can save me, don't hope to ever find me
and i fear i'm too far gone, pray for the dead
oh, if we make it through the night, if i make it out alive
lord have mercy and pray for the dead
and you say that you can save me, don't hope to ever find me
and i fear i'm too far gone, pray for the dead


i am the ocean, i am the sea
there is a world inside of me
i am the ocean, i am the sea
there is a world inside of me
i am the ocean, i am the sea
there is a world inside of me
i am the ocean, i am the sea
there is a world inside of me
i am the ocean, i am the sea
there is a world inside of me
i am the ocean, i am the sea
there is a world inside of me
i am the ocean, i am the sea
there is a world inside of me
i am the ocean, i am the sea
there is a world inside of me"
Tornado Of Souls|Megadeth|metal|"
this morning i made the call
the one that ends it all
hanging up, i wanted to cry
but dammit, this well's gone dry
not for the money, not for the fame
not for the power, just no more games


but now i'm safe in the eye of a tornado
i can't replace the lies that let a thousand days go
no more living trapped inside, in her way i'll surely die
in the eye of the tornado, blow me away


you'll grow to loathe my name
you'll hate me just the same
you won't need your breath
and soon you'll meet your death
not from the years, not from the use
not from the tears, just self-abuse


but now i'm safe in the eye of a tornado
i can't replace the lies that let a thousand days go
no more living trapped inside, in her way i'll surely die
in the eye of the tornado, blow me away


who's to say what's for me to say?
who's to say what's for me to be?
who's to say what's for me to do?
'cause a big nothing it'll be for me


the land of opportunity
the golden chance for me
my future looks so bright
now i think i've seen the light




can't say what's on my mind
can't do what i really feel
in this bed i made for me
is where i sleep, i really feel


i warn you of the fate
proven true too late
your tongue twists perverse
come drink now of this curse
and now i fill your brain
i spin you round again
my poison fills your head
as i tuck you in your bed
you'll feel my fingertips
you won't forget my lips
you'll feel my cold breath
it's the kiss of death"
Hail and Kill|Manowar|metal|"brothers, i am calling
from the valley of the kings
with nothing to atone
a dark march lies ahead
together we will ride like thunder from the sky
may your sword stay wet
like a young girl in her prime
hold your hammers high

blood and death are waiting
like a raven in the sky
i was born to die
hear me while i live
now as i look into your eyes
none shall hear a lie
now, power and dominion are taken by the will
by divine right, hail and kill

hail, hail, hail and kill, hail and kill
hail, hail, hail and kill, hail and kill

my father was a wolf
i'm the kinsman of the slain
sworn to rise again
now i will bring salvation
punishment and pain
the hammer of hate is our faith
power and dominion are taken by the will
by divine right, hail and kill

hail, hail, hail and kill, hail and kill
hail, hail, hail and kill, hail and kill

hail, hail, hail and kill
hail, hail, hail and kill
hail, hail, hail and kill
hail, hail, hail and kill

hail, hail, hail and kill
hail, hail, hail and kill
hail, hail, hail and kill
hail, hail, hail and kill
hail, hail, hail and kill

rip their flesh, burn their hearts
stab them in the eyes
rape their women as they cry
kill their servants, burn their homes
kill till there's no blood left to spill
hail and kill
power and dominion are taken by the will
by divine right, hail and kill

hail, hail, hail and kill, hail and kill
hail, hail, hail and kill, hail and kill
hail, hail, hail and kill, hail and kill
hail and kill
hail, hail, hail and kill, hail and kill
hail, hail, hail and kill, hail and kill

hail, hail, hail and kill, hail and kill
hail and kill"
Dimmu Borgir|Dimmu Borgir|metal|"forces of the northern light, assemble
forces of the northern night, call to arms
summoned by the secrets of sacrifice

dimmu borgir

meeting destiny on the road we took to avoid it
as we only compete with ourselves
left is that of a confident union

dimmu borgir

what bridge to cross and what bridge to burn
deceit is everywhere you turn
we weed out the weak and their weep

dimmu borgir
evolving, compulsively
behaving, inconsistently
yet the pulse is pounding
restoration is the name
for those who are left in the game
invocation in the name of our flame, our flame

dimmu borgir
the deviants seek but one place
dimmu borgir
forward onward march

forgive we shall not
forget we shall not
with trickery and treat
enemies will face defeat

no place for dreamers
as our formation is lava
fire is with or against you
and so it burns, so it burns

constant retribution calling
from the shadows of three consecutive sixes
merging with the cold dark vacuum
talent is worthless unless excercised

when the world is turning
you'll find your true nature
when the first is last and the last is first
you'll be where you choose to be

you'll be where you choose to be

forgive we shall not
forget we shall not
fire is with or against you
and so it burns"
Wreckage|Parkway Drive|metal|"i am the blackest soul
the child of a loveless world
the wreckage left in the wake of time
i am the consequence
of complete collapse

i am the horror you created
the mindfuck you instigated
i am the seed of self-destruction
the bitter taste of life's regret

flood my lungs
pull my teeth
cross my eyes
until there's nothing left
there's nothing left
there's nothing left

casualties to the snares of modern life
anchored by avarice
there is no further
left to sink

i reside in my mind's eye
yet see no truth
in a world of lies

i reside in my mind's eye
we are adrift
in a world of lies

flood my lungs
pull my teeth
cross my eyes
until there's nothing left

i am the blackest soul
the child of a loveless world
i am the consequence
of complete collapse
collapse
collapse

i am the blackest soul
i am the blackest soul
i am the blackest soul
i am the blackest soul"
Unearthly Kingdom|Immortal|metal|"entering the sacred world of might
to where the stormy kingdoms home
here naked winds blow cold and free
all black and dead on frozen ground

pass the gate to blashyrkh worlds
an everburning fire swirls
here shadows hold a grimly sight
dark must the eyes that see it be

elder visions rise - the legends and myths
once brought before the throne of might
blacker of worlds
once i would look upon its grace
with everblowing winds
this realm consumes the light

rule all that comes to eye
uphold the might
gates to blashyrkh
profane majestic realm
unearthly kingdom
mighty ravendark
with everblowing winds
this realm consumes the light

the gate is open
with endless heights, tall and steep
here moons at twilight
above the misty deeps
graced with eternal nights - ice blown by wind
forests dark to see - dread naked trees"
Run to the Hills|Iron Maiden|metal|"
white man came across the sea
he brought us pain and misery
he killed our tribes, killed our creed
he took our game for his own need
we fought him hard, we fought him well
out on the plains we gave him hell
but many came too much for cree
oh will we ever be set free?


riding through dust clouds and barren wastes
galloping hard on the plains
chasing the redskins back to their holes
fighting them at their own game
murder for freedom the stab in the back
women and children are cowards attack


run to the hills, run for your lives
run to the hills, run for your lives


soldier blue in the barren wastes
hunting and killing's a game
raping the women and wasting the men
the only good injuns are tame
selling them whiskey and taking their gold
enslaving the young and destroying the old


run to the hills, run for your lives
run to the hills, run for your lives




run to the hills, run for your lives
run to the hills, run for your lives
run to the hills, run for your lives
run to the hills, run for your lives"
Overactive Imagination|Death|metal|"
your existence is a script
life for you is a performance
play out the leading role
directing and premeditating every move
that creates the act of manipulation


mastering the art of deception
that increases your sick addiction
it's an overactive imagination
that enslaves your empty shell


it's an overactive imagination
that enslaves your empty shell


existing in dimensions of addictive obsession


your script will run short of ideas
the story will soon end itself
people to trust come short in number
like a plague your lies spread
fast across the world


mastering the art of deception
that increases your sick addiction
it's an overactive imagination
that enslaves your empty shell"
The Secrets Of The Black Arts|Dark Funeral|metal|"lucifer, show me the secrets enshrined
the hidden source of eternal wisdom that dwells within the abyss
infernal majesty, guide me in my eternal search
lead me to the ancient empire of dark treasures that once were lost

lord of darkness, i speak thy name
bestow me a vision from the deeps beyond the flames
share me the power, enchant my darkened soul
grant me the key to the mysteries

wandering alone in the hall of damnation
enlightened by the reflections of the moon
as voices of the night call my name
i enter the halls of blasphemy
rites of ancient sorcery unknown
since the darkest centuries of time
the hidden chambers reveals the past
engraved in the archways in stone

demon lord, the apocryphal king of the abyss
reveal the unholy secrets, unveil the source of hellish creation
inferal majesty, i summon the infernal forces
let the ancient flame burn
lord - bring us damnation

i'm an enchanter, a disciple of the art aflame
in the depths of my heart, the sigil of satan engraved
satan, thou who possess the greather force
i'm thy faithful servant, the words of summoning i recite

secrets of the black arts
secrets of the black arts

secrets of the black arts
secrets of the black arts"
Tyrants|Immortal|metal|"armoured horses gloves of steel
silverblades... time to reveal
we're the tyrants that guard the land
proud upon our gilded thrones
servants of... our great ancestors
who guarded the gates... to infinity
once kings of shadows
on these blackened fields
all might and domination
ruled the realm of the above

inconquerable walls... weapon of might
splendour and nobility... barbaric times
we're the tyrants that guard the land
proud upon our gilded thrones
the kings at hold... on their thrones
immortal and invincible... the might lives on
armies hoovered accross the lands
here rolls the rivers of red
beyond that has no man been

armoured horses gloves of steel
siilverblades... time to reveal
we're the tyrants that guard the land
proud upon our gilded thrones
moments of time roll
deep within the mind
thoughts roam free and endless
remembering the tyrants time"
Panzer Division Marduk|Marduk|metal|"black, fearsome and grim and mighty
panzer division marduk rolls over enemy land
striking hard and fast against your lines
we blow your fortress into sand

the victory is satan's but the battle is ours
we avenge you for centuries of rape, murder and theft
behold the power of our killing machine
there'll be nothing but dust when the vultures have left

forged in the essence of the unholy flames
by the first angel once fallen from the skies
the war hounds of hell can't be stopped on our march
to extinguish the goodness and lies

panzer division marduk continues its triumphant crusade
against christianity and your worthless humanity"
Opus a Satana|Emperor|metal|"-originaly featured on the ""in the nightside eclipse"" album under
the
title ""inno a satana""
original music & arrangements by insahn & samoth
(classical arrangement and performance by ihsahn)
(instrumental)"
Children of the Grave|Black Sabbath|metal|"
revolution in their minds, the children start to march
against the world in which they have to live and all the hate that's in their hearts
they're tired of being pushed around and told just what to do
they'll fight the world until they've won and love comes flowing through, yeah!


children of tomorrow live in the tears that fall today
will the sunrise of tomorrow bring in peace in any way?
must the world live in the shadow of atomic fear?
can they win the fight for peace or will they disappear? yeah!




so you children of the world, listen to what i say
if you want a better place to live in, spread the word today
show the world that love is still alive, you must be brave
or you children of today are children of the grave, yeah!


children of the grave
children of the grave"
The Motherload|Mastodon|metal|"
i can see what the world has done to you
i can feel the weight, feel the weight
i can see what this life has handed you
i can feel the weight, feel the weight


this time, this time, things'll work out just fine
we won't let you slip away
this time, this time, things'll work out just fine
we won't let you leave this way


if you want you can will it
you can have it
i can put it right there in your hands


i can hear what the spirits are telling you
i can clear the weight, clear the weight
i can see all the wolves as they circle you
i can crush the weight, crush the weight


this time, this time, things'll work out just fine
we won't let you slip away
this time, this time, things'll work out just fine
we won't let you leave this way


if you want you can will it
you can have it
i can put it right there in your hands


this time, this time, things'll work out just fine
we won't let you slip away
this time, this time, things'll work out just fine
we won't let you leave this way


if you want you can will it
you can have it
i can put it right there in your hands"
Cause of Death|Obituary|metal|"with the dying

rot in hell religious one
(cold fate) the chosen son
find the darkness kill the day
you said you'd never cease saying

we're the cause of death

find the one kill the need
you're the one to make him bleed
find the darkness little one

we're the cause of death

rot in hell religious one
(cold fate) the chosen son
find the darkness kill the day
you said you'd never cease saying

with the darkness we arise
your hell is denied
the powers below
reality's here

with the darkness we arise
your hell is denied
the powers below
reality's here"
Dead by Dawn|Deicide|metal|"book of the dead, pages bound in human flesh
feasting the beast, from the blood the words were said
i am unseen, dreamt the sacred passage aloud
trapped in a dream of the necronomicon

seven lords of an evil and fatal force
levitate through the secret and ancient doors
unbegun, premenating bizarre
swept away to the castle of cantar

seeking the tomb, tried to possess
immortal sleep, visions of death
drank of the blood, water of life
splendorous son, show me the sign
you are dead
blanketing fear, unknown to man
demons appear, death they command

(dead by dawn, dead by dawn, dead by dawn
dead, by, dawn) (x3)

blasphermate me

we are what was, and shall rule again
dead by dawn, chanting death thee ancient hymm
this is not real, i am not the chosen one
trapped in a spell of the necronomicon

torted pain, in the palace of dead
recitate, through the passages i dreamt
dead, dead by dawn
dead, dead by dawn"
Unto Others|At The Gates|metal|"
you hold high the banner of self-deceit
en-caged in the dogmas of life, you join the elite


my judas-window stays shut
shut forever more


you mock the weak for not giving you their trust
in your world of make believe, where statues turn to dust




you walk through what is me
stare blind; cannot see
your thoughts flee to a different land
they are free, but you are bound
silenced forever, the walls are closing in
the keys to our damnation
burial, burial within

"
Hearts Burst into Fire|Bullet For My Valentine|metal|"
i'm coming home!
i've been gone for far too long!
do you remember me at all?
i'm leaving
have i fucked things up again?
i'm dreaming
too much time without you spent!


it hurts!
wounds so sore!
now i'm torn
now i'm torn


i've been far away
when i see your face
my hearts burst into fire!
hearts burst into fire!


you're not alone
i know i'm far from home!
do you remember me at all?
i'm leaving
do you wait for me again?
i'm screaming
no more days without you spent


it hurts!
wounds so sore!
now i'm torn
now i'm torn


i've been far away
when i see your face
my hearts burst into fire!
hearts burst into fire!


my bed's so cold, so lonely
no arms, just sheets to hold me
has this world stopped turning?
are we forever to be apart?
(forever to be apart)


it hurts!
wounds so sore!
now i'm torn
now i'm torn


i've been far away
when i see your face
my hearts burst into fire!
hearts burst into fire!


i'm coming home
i've been gone for far too long!
(i'm coming home)
do you remember me at all?
do you remember me at all?
i'm leaving
i'm screaming
i'm dreaming
my hearts burst into fire!"
Gypsy|Emperor|metal|"this magic winter night i see a light
again i hear that tune, some sort of croon
oh no, no, no, oh, my brain

i see them gypsy waggons left in the snow
oh, i must see that lady, i have to know
gypsy woman, let me inside

(guitar solo)

they say you know the secret, secret of all time
so gaze into your crystal and tell me all you see
gypsy woman, let me know

""oh, my son, you were never gone
you are the devil's child, and so am i.""

(guitar solo)

gypsy now i know you're not my mother
you're a part of my soul, it's dear for all to see
oh no, no, no, i am you
gypsy, you're inside of me"
Gebrechlichkeit II|Burzum|metal|none
What a Horrible Night to Have a Curse|The Black Dahlia Murder|metal|"this twisted, wretched place shadowed by the utmost darks of hell
in dreams of black, beyond the bounds of a withered witch's spell
where the doors surely are locked when the sun threatens to wane
where shamblers dwell in dim moon light beyond the warmth of day

liars line the roads at dawn
watchful eyes are upon you held
sacred weapons to the sacred revealed to be unleashed its the council of hell
blood flows down the streets at night where wolves cry out for flesh
where a horrible curse taints the woodlands nearby with the forms of the walking dead

unholy inversion of hope, twisting the faith of the meek into hate
driven insane by the dark one, to bring forth the foul biddings he speaks
the undead are among us; at dawn they shrink back to their silken beds
they dance by night and drink the blood of a child's broken neck
his spires are growing taller still, their shadows spreading throughout the land
freeing the evils that sleep within the weaker minds of man

into the tower, never go; the horrors multiply
the gears can mince the strongest ones, leaving heroes paralyzed
the rivers flow with poison
the sands swallow you whole
the ghouls that roam this darkened wood are thirsting for your throat

unholy inversion of hope, twisting the faith of the meek into hate
driven insane by the dark one, to bring forth the foul biddings he speaks
the undead are among us; at dawn they shrink back to their silken beds
they dance by night and drink the blood of a child's broken neck
his spires are growing taller still, their shadows spreading throughout the land
freeing the evils that sleep within the weaker minds of man"
Rose Of Sharyn|Killswitch Engage|metal|"
numb and broken
here i stand alone
wondering what were
the last words i said to you?
hoping, praying that i'll find a way to turn back time
can i turn back time?


what would i give to behold
the smile, the face of love?
you never left me
the rising sun
will always speak your name


numb and broken
here i stand alone
wondering what were
the last words i said to you?
it won't be long
we'll meet again


what would i give to behold
the smile, the face of love?
you never left me
the rising sun
will always speak your name


it won't be long, we'll meet again
your memory is never passing
it won't be long, we'll meet again
my love for you is everlasting


i mourn for those who never knew you
i mourn (i mourn for those) for those who never knew you (who never knew you)


it won't be long, we'll meet again
your memory is never passing
it won't be long, we'll meet again
my love for you is everlasting


it won't be long, we'll meet again
it won't be long, we'll meet again
it won't be long, we'll meet again
it won't be long, we'll meet again"
In Waves|Trivium|metal|"
in waves
in waves
in waves
in waves


do i end this all for the world to see?
(in waves, in waves)
do i take everybody else down? (everybody else down)
everybody else down with me?


in waves
in waves
in waves
in waves


do i end this all for the world to see?
(in waves, in waves)
do i take everybody else down? (everybody else down)
everybody else down with me?
i know that death approaches fast
(in waves, in waves)
what's the purpose if this life won't last?
(what's the purpose?!)
pulling everyone down with me


perpetually
perpetually we're igniting in waves (igniting in waves)
incessantly
incessantly we're sinking in flames (flames)




perpetually
perpetually we're igniting in waves (igniting in waves)
incessantly
incessantly we're sinking in flames (flames)


in waves
in waves
in waves
in waves


do i end this all for the world to see?
do i take everybody else down? (down)
everybody else down with me?
i know that death approaches fast
what's the purpose if this life won't last?
(what's the purpose?!)
pulling everyone down with me (me)


do i end this all for the world to see?
(in waves, in waves)
do i take everybody else down? (everybody else down)
everybody else down with me?
i know that death approaches fast
(in waves, in waves)
what's the purpose if this life won't last?
(what's the purpose?!)
pulling everyone down with me


pulling everyone down with me
(in waves)
pulling everyone down with me"
