name|artist|genre|lyrics
da da da da da
da da da da
da da da da
da da da


yeah, i know, she's still the background on your phone, and
i know, i know, it takes time to get someone out your mind
but you don't give me any signs
and i told you all the passwords to mine
and i'll admit i haven't been completely faithful
it was way back, in april, and we didn't have a label
yeah, i tried to play it cool, 'cause we're never really stable
it's never ever able to figure out


keep waiting for the right time
while you keep me on the side line
i'm sick of all this trying, trying, trying
while i watch you drift further away, yeah


it's like i have you but i don't really have you
but i'm giving you all of me, when i only get half of you
sometimes i'm way too understanding and i give too many chances
i keep making up excuses while you make-off like a bandit
but now, it's getting harder to ignore
settled for so little, but i want so much more from you, my dear
you've got to make things clear


keep waiting for the right time
while you keep me on the side line
i'm sick of all this trying, trying, trying
while i watch you drift further away, yeah


i know i'm better than you make me feel
told me you'd love me so i'd know it's real
you know i try, try to believe in us
try to believe in us, but it gets hard as fuck, you know it
keep waiting for the right time
still on that side line
i'm so far away


waiting for the right time
while you keep me on the side line
i'm sick of all this trying, trying, trying
while i watch you drift further away
waiting for the right time
while you keep me on the side line
i'm sick of all this trying, trying, trying
while i watch you drift further away, yeah


woah, woah
woah, woah
woah, woah
woah, woah
ooh"
Trip|Ella Mai|r&b|"
ooh, yeah, yeah


i put my feelings on safety
so i don't go shootin' where your heart be
'cause you take the bullet tryna save me
then i'm left to deal with makin' you bleed


and that's a whole lotta love, ain't tryna waste it
like we be runnin' a mile to never make it
that's just too bitter for worse, don't wanna taste it
that's just too bitter for worse, don't wanna face it


but i think that i'm done trippin', i'm trip-trippin'
i've been sippin', that's how i control
this feelin', you keep givin'
you keep on hittin' it, ooh, oh
maybe it's your love, it's too good to be true
baby boy, your love, got me trippin' on you
you know your love is big enough, make me trip up on you
yeah, it's big enough, got me trippin' on you, trip-trippin' on you


my bad, my bad for, trippin' on you (trippin' on you)
my bad, my bad for, trippin' on you (trippin' on you)


boy, you know we cool when i ain't waitin'
but i act a fool when i don't get it
and i'm steady bruisin' just to save this
but i tripped on your love, now i'm addicted


and that's a whole lotta love, ain't tryna waste it
like we be runnin' a mile to never make it
that's just too bitter for worse, don't wanna taste it
that's just too bitter for worse, don't wanna face it


but i think that i'm done trippin', i'm trip-trippin'
i've been sippin', that's how i control
this feelin', you keep givin'
you keep on hittin' it, ooh, oh
maybe it's your love, it's too good to be true
baby boy, your love, got me trippin' on you
you know your love is big enough, make me trip up on you
yeah, it's big enough, got me trippin' on you, trip-trippin' on you


my bad, my bad for, trippin' on you (trippin' on you, trippin' on you)
my bad, my bad for, trippin' on you (trippin' on you, trippin' on you)


that's some kind of love, baby (drip, drip)
that's the type of love, make me (trip, trip, trippin' on you)
it's big enough, make me (drip, drip)
it's big enough, got me (trip, trip, trippin' on you)


i'm done trippin', i'm trip-trippin'
i've been sippin', that's how i control
this feelin', you keep givin'
you keep on hittin' it, ooh, oh
maybe it's your love, it's too good to be true
baby boy, your love, got me trippin' on you
you know your love is big enough, make me trip up on you
yeah, it's big enough, got me trippin' on you, trip-trippin' on you


my bad, my bad for, trippin' on you (my bad, my bad, my bad, trippin' on you, yeah)
my bad, my bad for, trippin' on you (trippin' on you, trippin' on you, baby)
my bad, my bad for, trippin' on you (trippin' on you)
said i admit i was wrong when i did it
my bad, my bad, my bad for, trippin' on you (trippin' on you, trippin' on you)


trippin' on you, yeah, yeah
ooh, yeah, yeah"
Mad Love.|JoJo|r&b|"
you know, love is just one of those things
you can't really explain, it's insane


lay here with me in the dark
i know my edges are sharp
but sometimes the pain is what hurts you so good
when you took a knife to my heart
and cut out the rational parts
i knew that you were just misunderstood


cause you give me mad love
how far can we go? nobody knows
you give me bad love
but i'll take what i get, i'm starvin' for it
like i've never had love
you keep me insane, i'm not ashamed
don't-give-a-damn love
i want you so bad


you give me mad love, mad love
mad love, mad love


twisted like wire in your arms
a dangerous place for my heart
but you know i love getting off on the thrill
you turn me from water to wine
i'm wasted all of the time
so do it, baby, go in for the kill


you give me mad love
how far can we go? nobody knows
you give me bad love
but i'll take what i get, i'm starvin' for it
like i've never had love
you keep me insane and i'm not ashamed
don't-give-a-damn love
i want you so bad, love
you give me


you give me mad love
how far can we go? nobody knows
you give me bad love
but i'll take what i get, i'm starvin' for it
i've never had love
you keep me insane and i'm not ashamed
don't-give-a-damn love
i want you so bad, yeah
you made me mad love
you keep me insane and i'm not ashamed
don't-give-a-damn love
cause i want you so, cause i want you so
you give me mad love
how far can we go? nobody knows
you give me mad love


mad love, mad love
m-m-m-mad love, mad love"
That's The Way Love Goes|Janet Jackson|r&b|"
like a moth to a flame burned by the fire
my love is blind, can't you see my desire?
that's the way love goes
(that's the way love, that's the way love)
(that's the way love goes)
like a moth to a flame burned by the fire (that's the way)
my love is blind can't you see my desire? (that's the way)
like a moth to a flame burned by the fire (that's the way)
my love is blind can't you see my desire?
that's the way love goes
like a moth to a flame burned by the fire
(that's the way, that's the way, that's the way love goes)
that's the way love goes
my love is blind can't you see my desire?
(that's the way, that's the way, that's the way love goes)


come with me, don't you worry
i'm gonna make you crazy
i'll give you the time of your life
i'm gonna take you places
you've never been before and
you'll be so happy that you came
ooh, i'm gonna take you there, oooh


that's the way love goes, that's the way love goes
(that's the way love goes)
that's the way love goes (that's the way)
that's the way love goes
(that's the way, that's the way love goes)


don't mind if i light candles
i like to watch us play and
baby, i've got on what you like
come closer, baby, closer
reach out and feel my body
i'm gonna give you all my love
ooh, sugar don't you hurry
you've got me here all night
just close your eyes and hold on tight
(that's the way, that's the way)
ooh, baby, don't stop, don't stop
go deeper, baby, deeper
you feel so good i'm gonna cry
ooh, i'm gonna take your there


that's the way love goes, that's the way love goes
that's the way love goes, that's the way love goes
that's the way love goes (that's the way love goes)
that's the way love goes, that's the way love goes
don't you know it goes? that's the way


like a moth to a flame burned by the fire
my love is blind, can't you see my desire?
like a moth to a flame burned by the fire
my love is blind, can't you see my desire?


that's the way, that's the way, that's the way, that's the way
that's the way, that's the way, that's the way love goes
that's the way love goes (that's the way, that's the way)
that's the way love goes, it goes, it goes
(that's the way, that's the way)
that's the way love goes


that's the way love goes, that's the way love goes
that's the way love goes (that's the way love goes)
that's the way love, that's the way love, that's the way love
that's the way love, that's the way love, that's the way love
that's the way love goes"
Angel (Live)|Lalah Hathaway|r&b|"ooh... ooh... ooh... ooh... ooh...

if i could i'd give you the world
wrap it all around you
won't be satisfied with just a piece of this heart

my angel
oh, angel
you're my angel
oh, angel

dreams are dreams, some dreams come true
i found a real dream, baby, when i found you
you're so strong, but tender too

you're my angel
oh, angel
you're my angel
oh, angel

love like ours is heaven-sent
each day a day to remember
i feel so safe, feel secure with you

you give me love, you keep right on giving
fill me up, baby, with the joy of living
when things get tough i can always turn to you

you're my angel
oh, angel
you're my angel

love the way we touch, i love the way it feels
every time you're near me my poor heart just won't keep still
no doubt about that this love i feel is real
ask me to go with you, you know i will

hold me near, hold me tight
only you can make it real, only you make it all right
just let me know that i am special to you

my angel
oh, angel
you're my angel
oh, angel

you're my angel
oh, angel
you're my angel
oh, angel
"
They Don't Know|Jon B.|r&b|"
heard about my past, things i used to do
the games i used to play, the girls that didn't last
i know what's on your mind, think i'm doin' wrong
can i say what is real? you are the only one
when i'm not around, do you think of me?
or what the jealous ones are claimin' me to be
you should know by now, that it's gonna take
a lot of trust from you for us to make it through


you should know, baby, you're my angel
nothing's gonna make you fall from heaven
girl, i just want to love you, love you


don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here
don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here


girl, lets talk about what your friends told you
that i'm a selfish man, want my cake and eat it to
maybe in my past but you changed me now
now that i've learned to love, it's you that showed me how
your love so real i'd be a fool to play
play around on you, i want to stay with you
you should know by now that it's gonna take
a lot of trust from you for us to make it through


you should know it, you're my angel
nothing's gonna make you fall from heaven
girl, i just want to love you, love you


don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here
don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here
don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here
don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here


you're my angel (yeah, yeah)
i want you, baby, to stay with me
i won't let you down, you'll see, babe
you'll see it


don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here
don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here
don't listen to what people say
they don't know about-'bout you and me
put it out your mind 'cause it's jealousy
they don't know about this here
don't listen to what people say"
The Sheets...Still|Trey Songz|r&b|"
this ain't a ""models or the bottles in the club"" r&b song (r&b song)
girl, this that ""look me in my eyes while you ride like give you all of me"" songs, yeah
this ain't no ""all up in your phone, tryna see what's going on"" love song, noo
this that turn your phone off, this that do it 'til you can't no more, oh


don't need no music 'cause we on repeat
she love to sing much as i love the beat
we do our thang when we fuck up the sheets
(we do our thang when we fuck up the sheets)


i make your body pour, fuck up the sheets
pick you right off the floor, when we fuck up the sheets
i get it wetter every time, fuck up the sheets
i drink that water like it's wine, fuck up the sheets
don't need no music
she love to sing
uhhh, uhh


this ain't no ""threesome, baby, you can get your girl"" fuck song, oh no
girl, this that ""yeah, you know you're mine, all the time"" making love song, ooh
if you got the time, baby, i wanna watch
if you wanna grind, baby, then i'm on the clock, yeah
you got that working, baby, i give you the business, yeah
you probably have a baby in you when we finished
got me losing my mind, found it between your legs
you thinking deeper, baby, i'm all in your head
this ain't a ""models or the bottles in the club"" r&b song
when we do it, we don't need no music


don't need no music 'cause we on repeat
she love to sing much as i love the beat
we do our thang when we fuck up the sheets, woah
we do our thang when we fuck up the sheets, oh


i make your body pour, fuck up the sheets
pick you right off the floor, when we fuck up the sheets
i get it wetter every time, fuck up the sheets
i drink that water like it's wine, fuck up the sheets
don't need no music
she love to sing, sounding like
uhhh, uhh
i love it, love it when we fucking, fuck up the sheets


oh, ooh, baby
fuck up the sheets
fuck up the sheets
and she still keeps
and she still keeps
guess i just go way too deep
but that's the way she ask for it
so that how she gon' get me
yes, i love fucking up these sheets
(yes, i love fucking up these sheets)
yeah, take that, girl
take it just like that there
biting on my neck
this incredible sex got you screaming
""oh, shit""
""god damn, hell yes""
while your nails peeling back my flesh
and she still keeps scratching me up
digging in my skin once again, ooh
and she still keeps
she can't stop, scratching me up
oooh, oh
she still keeps scratching me up
she can't stop, she won't stop
girl, don't stop, girl, don't stop
and she still keeps scratching me up
leaving marks on my mind
snatching me up
and she still keeps scratching me up
i'll take your pain if you take mine
and she still keeps scratching me up
oh, babe, oh, babe
got her nails digging in my flesh
and she still keeps scratching me up
woah, yeah
digging in my skin once again, oh
and she still keeps scratching me up
she can't stop, oh, oh
and she still keeps scratching me up
and she still keeps scratching me up
oh, babe
and she still keeps scratching me up
and she still keeps scratching me up
tremaine"
Confidently Lost|Sabrina Claudio|r&b|"
i'm alone but i'm not lonely
comfortably indulging
and trying to get to know me
i'm just an outline of what i used to be
constantly evolving
steadily revolving


i am confidently lost
i don't need you to find me
you don't define me
i am confidently lost
i don't need you to find me
'cause i'm not hiding
anything
anything


made up of hope and meditation
love, imagination
water my creations
baby it's amazing
all the days i'm facing
nothing seems to phase me
cause i


i am confidently lost
i don't need you to find me
'cause i'm not hiding
anything
anything
anything
anything


thinking about where i've gone
where i'm going
and i wouldn't change it for the world
thinking about where i'm from
if i belong there
but i wouldn't change it for anything
(i wouldn't change it for anything)

anything
anything
anything"
I'm Ready|Tevin Campbell|r&b|"
baby, it was uncool to love me
and then leave me standing here now without a goodbye
and maybe i am the fool you call me
'cause i'll be here standing, waiting, to hear you say to me


i'm ready (you know i'm ready) to love you (to love) forever (forever)
hey love now, come and love me forever more
i'm ready (you know i'm ready) to love you (to love) forever (forever)
hey love now, come and love me forever more


sometimes when i'm alone i feel sad
i know you'll leave me once again, and take my pride
and maybe i am the fool you call me, yeah
'cause i'll be here standing, waiting, to hear you say to me, yeah


i'm ready (you know i'm ready) to love you (to love) forever (forever)
hey love now, come and love me forever more
see, i'm ready (you know i'm ready) to love you (to love) forever, baby (forever)
hey love now, come and love me forever more


and once again, i'll be right here
waiting to share your love
but i hope this time for once
we'll forever mean it, oh


see, i'm ready (you know i'm ready) to love you (to love) forever (forever)
hey love now, yeah, come and love me forever more
i'm ready (you know i'm ready) to love you (to love) forever, baby (forever)
hey love now, come and love me forever more


i, i'm ready, yes, i am
i'm ready (you know i'm ready) to love you (to love) forever (forever), and ever, baby
hey love now, come and love me forever more
i'm ready (you know i'm ready) to love you (to love) forever (forever)
hey love now, come and love me forever more
i'm ready (i'm ready) to love you forever (forever)
hey love, come and love me forever more
i'm ready ... to love you ... forever (forever)
hey love..."
F It Up|Tank|r&b|"
rock on it like you a milly, yeah
bounce on it like you from philly, yeah
so dope how you cut it up, yeah
servin' a fiend i can’t get enough


let that thang take me on a trip
to every private place inside of it
every private place i wanna fit
inside the kinda places i won’t forget, yeah
you got permission to do it
you got permission to lose it
if you really gon’ put me through it
do it, oh no


fuck it up
fuck it up
fuck it up
fuck it up
i need you to
fuck it up
fuck it up
you can do it anyway your body wants you to do


switch up on it like four seasons
that thang get hot then it rain for no reason
break all the rules like a convict, eah
i got some tools you can start wit’
some hard shit, oh ooh


let that thang take me on a trip
to every private place inside of it
every private place i wanna fit
inside the kinda places i won’t forget, yeah
you got permission to do it
you got permission to lose it
if you really gon’ put me through it
do it, oohhhhh


fuck it up
fuck it up
fuck it up
fuck it up
i need you to
fuck it up (yeah, yeah)
fuck it up
you can do it anyway your body wants you to do


want it like you a killa
black and white girl you a thrilla
i promise too much ain’t enough
i’ll need you to be a savage
girl let me have it


fuck it up
fuck it up
fuck it up
fuck it up
i need you to
fuck it up
fuck it up
you can do it anyway your body wants you to do"
Lowkey|Kari Faux|r&b|"
hold it down, baby
(can you hold it down, can you hold it down?
can you hold it down, keep it on the low?)
ain't nobody gotta know
(can you hold it down, can you hold it down?
can you hold it down, keep it on the low?)
you ain't gotta tell your friends
(can you hold it down, can you hold it down?
can you hold it down, keep it on the low?)
'cause they be hatin' on the low, the low
(can you hold it down, can you hold it down?
can you hold it down, keep it on the low?)


we gon' keep it lowkey, lowkey, lowkey, lowkey
low, low, low, low, lowkey
low, low, low, low, lowkey
we gon' keep it lowkey, lowkey, lowkey, lowkey
low, low, low, low, lowkey
low, low, low, low, lowkey


you ain't gotta tell your friends
that i make you look within
you ain't gotta tell your homies
that i keep you company when you're lonely
you ain't gotta tell your mama
that i like to bring the drama
you ain't gotta tell your daddy
that i'm the one that makes you happy


we gon' keep it lowkey, lowkey, lowkey, lowkey
low, low, low, low, lowkey
low, low, low, low, lowkey
we gon' keep it lowkey, lowkey, lowkey, lowkey
low, low, low, low, lowkey
low, low, low, low, lowkey


baby, this the anthem, photo when you creak with
and if they asking questions, tell them they didn't see shit
i wanna keep it quiet, let's keep it on the hush
they should worry 'bout them, never worry 'bout us
you can scoop me from the spot
soon as you get off work, i'll be ready 'round 8 o'clock
but before i let this go, i just really need to know
before we ride off, can you keep it on the low?


we gon' keep it lowkey, lowkey, lowkey, lowkey
low, low, low, low, lowkey
low, low, low, low, lowkey
we gon' keep it lowkey, lowkey, lowkey, lowkey
low, low, low, low, lowkey
low, low, low, low, lowkey"
Ooh Nah Nah (feat. Masego)|SiR|r&b|"
your heartbeat woke me up this morning
still got the taste of you on the tip of my tongue
so beautiful when you're sleeping
may fall in love again if i stay too long
what we did last night
ooh it was amazing
if i gave you the rest of my life
i pray you will take it home


ooh nah nah, ooh mama
i tried but i can't stop thinking 'bout you
and your body, touchin' my body
i fuckin' lose it, girl, i don't know what to do
am i dreamin'? what am i seein'?
i can't believe it, it's just too good to be true
ooh nah nah, ooh mama
ooh nah nah, ooh mama


feel like i've known you forever
can't believe that you just met me
i got hella shit to do today
i'm just hopin' you don't let me, yeah
i'm ready for breakfast in bed
i'm ready for another round
your melody's stuck in my head
i've never heard a sweeter sound
i could sing it all night long
i'm tryna get the right tones
wanna make you hit the high notes
keep, keep, keep it on repeat like mike jones
i'm ready for breakfast in bed
i'm ready for another round
you already know my name
i just wanna hear you scream it out


ooh nah nah, ooh mama
i tried but i can't stop thinking 'bout you
and your body, touchin' my body
i fuckin' lose it, girl, i don't know what to do
am i dreamin'? what am i seein'?
i can't believe it, it's just too good to be true
ooh nah nah, ooh mama
ooh nah nah, ooh mama


i know, you know, we know you's a bop
i said i know, you know, we know you's a bop
but my face and your face, it's elated, who should stop?
my face, your face elated, who should stop?
this is new for me, truthfully, you can't go
'cause i'm just thinkin' about how much i think that you should stay
for all days
my stomach jumpin' like
buh-duh-duh, shuh-buh-duh
rah-dah, eeeeeh
shuh-buh-duh, shah-nah
eeehh, shah-bah-dah
duh-duh, duh-duh-duh
ayyy, oh
nah-nah, nah-nah
nah-nah, yeah


ooh nah nah, ooh mama
i tried but i can't stop thinking 'bout you
and your body, touchin' my body
i fuckin' lose it, girl, i don't know what to do
am i dreamin'? what am i seein'?
i can't believe it, it's just too good to be true
ooh nah nah, ooh mama
ooh nah nah, ooh mama"
Close To You|Dreezy|r&b|"
i just wanna take away the pressure
i knew you were special when i met you
hate the way you bottle your confessions
i wait for you, i gotta know, i gotta know
who you, who you, are
and you ain't gotta worry when you with me
i vibe with your mental because you get me
and whenever you want me, you can hit me
i'll be there in a minute boy
i'm tryna get close to you, to you, woah-waoh


anything you want, i got it
in my feelings, boy, i'm so about you
i just wanna get to know your body
baby anything goes
when i'm tryna get close to you, to you
yeah, yeah, yeah,  oh no
oh na, na, na
oh na, na
oh na, na, na
na


i just wanna make us all win-win baby
so tell me is you out or is you in baby
we might just end up sharing skin babies
siamese twins baby
i wanna get close to you, oh, woah-oah, oh-oh-oh
ah, alright, oh
baby i think we done talked enough
hit some of this kush and take this cup
baby i ain't tryna make love
you know that i'm a thug (i'm tryna fuck!)
so what's up with you?
what's up with you?
all i know...oh girl


anything you want, i got it
in my feelings, boy, i'm so about you
i just wanna get to know your body
baby anything goes
when i'm tryna get close to you, to you
yeah, yeah, yeah,  oh no
oh na, na, na
oh na, na
oh na, na, na
na


said i was through with niggas, but i really want him
his swagger got me falling like a leaf in autumn
and i don't give a damn about his baby momma
he always on my mind, i think i'm 'bout to call him
it might not last forever but it speed the healing
this ain't the same with him, i get a better feeling
don't care 'bout what they say, it ain't nobody's business
i said i wouldn't fall, i guess you got me slippin'


anything you want, i got it
in my feelings, boy, i'm so about you
i just wanna get to know your body
baby anything goes
when i'm tryna get close to you, to you
yeah, yeah, yeah,  oh no
oh na, na, na
oh na, na, na
oh na, na, na
oh,  na, na, na"
Buss It (feat. Chris Brown)|Sage The Gemini|r&b|"
buss it wide open (wide, yup)
now quit playing' with a nigga (yeah, yeah, whoa)
buss it wide open (wide, yup)
now quit playing' with a nigga
h-h-h-h-holy shit


you make me wanna leave the one i'm with
so girl, leave that bum you with (yeah, yeah)
baby, know i'ma fuck up the game
girl, just wind it on me, ooh, buss it
buss it wide open, wide open (yeah)
now quit playin' with a nigga (yeah, yeah, whoa)
ooh, buss it, buss it wide open, wide open (yeah)
now quit playin' with a nigga (yeah, yeah)
buss it wide open


yeah, car dealer, i be there a lot
cop something with the engine, triceratops
3 sarahs in my bed, and they all tryna get it
i just told 'em that i just want the tri-sarah-top (woah)
i know your man hate a nigga like me though (like me though)
she be givin' headbutt, ochocinco (yup)
she got that fire, yeah that ass, no amino (no amino)
ven aquí porfavor, i'm with my amigos (with my amigos)
i ain't stingy, go 'head, i ain't trippin'
piñata, it ain't fun if the homies can't hit it (yeah, yeah)
i know your man can't knock me off my pivot (no)
when i drive it, bet i own it, that's the difference (yeah, yeah, yeah)


you make me wanna leave the one i'm with
so girl, leave that bum you with (yeah, yeah)
baby, know i'ma fuck up the game
girl, just wind it on me, ooh, buss it
buss it wide open, wide open (yeah)
now quit playin' with a nigga (yeah, yeah, whoa)
ooh, buss it, buss it wide open, wide open (yeah)
now quit playin' with a nigga (yeah, yeah)
buss it wide open


girl, you know i'm 'bout, 'bout it
csi, i'ma catch a body
and you know i'ma eat that
dinner table or the bedroom? get that ass up
movin' too fast, take it slow
baby, you be floppin' with the give and go
when i'm the reason half these bitches walkin' pigeon-toed
bust it down, spin it around, what it sittin' for?
first name basis, that pussy on a need-to-know
i don't fuck with condoms, but a nigga still need 'em though
cracking seals, poppin' pills, know i keep it for
what you waitin' for? baby, i'ma put my money up (ow!)


you make me wanna leave the one i'm with
so girl, leave that bum you with (yeah, yeah)
baby, know i'ma fuck up the game
girl, just wind it on me, ooh, buss it
buss it wide open, wide open (yeah)
now quit playin' with a nigga (yeah, yeah, whoa)
ooh, buss it, buss it wide open, wide open (yeah)
now quit playin' with a nigga (yeah, yeah)
buss it wide open"
Right By My Side|Nicki Minaj|r&b|"
(go!)


it all comes down to this
i miss your morning kiss
i won't lie, i'm feeling it
you're gone now and i'm missing it
i'm so dumb, i must admit
it's too much to hold it in
i can't say no more than this
i just hope your heart hear me now


gotta let you know how i'm feeling
you own my heart, he just renting
don't turn away, pay attention
i'm pouring out my heart, oh boy


i, i'm not livin' life, i'm not livin' right (yeah, yeah, no, woah)
i'm not livin' if you're not by my side, oh
i, i'm not livin' life, i'm not livin' right (woah, oh, oh, woah, oh, oh)
i'm not livin' if you're not by my side, oh (woah, oh, oh, yeah)


let's meet at our favorite spot
you know the one, right around the block
from the nice place that you love to shop
can you get away?
girl, just sit down, let's talk it out
one-on-one, without a crowd
i wanna hold your hand, make you laugh again
i need to be near you


gotta let you know how i'm feeling
you own my heart and she's just renting
don't turn away, pay attention
i'm pouring out my heart, girl


i, i'm not livin' life, i'm not livin' right
no, i'm not livin' if you're not by my side, oh
i, i'm not livin' life, i'm not livin' right (woah, oh, oh, woah, oh, oh)
i'm not livin' if you're not by my side, oh (woah, oh, oh)


i can't eat, i, i, i, i
i can't sleep, i, i, i, i
what i need, i, i, i, i
is you right by my side, i
i can't eat, i, i, i, i (you)
i can't sleep, i, i, i, i
what i need, i, i, i, i (i, i, i)
is you right by my side, i (yeah, yeah)


it, it, it, it, it ain't your spit game, it's your dick game
that got me walkin' 'round ready to wear your big chain
i only argue with him when the lakers on
other than that, i'm gettin' my marc jacobs on
man, my pussy game so cold, that he always seem to come back
'cause he know that it be a rap, when i'm ridin' it from the back
wait, oh, let me see your phone 'cause all them bitches is ratchet
and don't let me get in my truck; 'cause all them bitches will catch it
wait-we-we-we-we-we-wait, damn, there i go again
i be trippin', i be flippin', i be so belligerent
man, the shit that we be fightin' over so irrelevant
i don't even remember, though i was probably hella bent (let's go, let's go)


i, i'm not livin' life, i'm not livin' right (yeah, yeah, i'm not livin', oh, yeah)
no, i'm not livin' if you're not by my side, oh (no, no, no, no)
i, i'm not livin' life, i'm not livin' right (oh, yeah, i'm not livin', i'm not livin, ooh)
i'm not livin' if you're not by my side, oh (ooh, baby)
i (woah, oh, oh, yeah)
life (woah, oh, oh, yeah)
right (woah, oh, oh, yeah)
if you're not by my side (woah, oh)


i can't eat, i, i, i, i
i can't sleep, i, i, i, i (i can't eat)
what i need, i, i, i, i (i can't sleep)
is you right by my side, i (without you, baby)"
Bootylicious|Destiny's Child|r&b|"kelly, can you handle this?
michelle, can you handle this?
beyonce, can you handle this?
i don't think they can handle this

better move, cause we've arrived
lookin' sexy, lookin' fly
baddest chick, chick inside
dj, jam tonight

spotted me, a tender thang
there you are, come on baby
don't you wanna dance with me?
can you handle, handle me?

you gotta do much better
if you're gonna dance with me tonight
you gotta work your jelly
if you're gonna dance with me tonight

read my lips carefully, if you like what you see
move, groove, prove you can hang with me
by the looks i got you shook up and scared of me
buckle your seatbelt, it's time for takeoff


i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

baby can you handle this?
baby can you handle this?
baby can you handle this?
i don't think you can handle this

i'm about to break you off
h-town goin' hard, read my hips
slap my thighs, swing my hair
squint my eyes

lookin' hot, smellin' good
groovin' like i'm from the hood
over my shoulder i blow you a kiss
can you handle, handle this?


i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

move your body up and down
make your booty touch the ground
i can't help but wonder why
my vibe's too vibealacious for you babe

i shake my jelly at every chance
when i whip with my hips you slip into a trance
i'm hoping you can handle all this jelly that i have
now let's cut a rug while we scat some jazz


i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya babe

i don't think you're ready for this jelly
i don't think you're ready for this jelly
i don't think you're ready for this
cause my body's too bootylicious for ya baby"
Bad Blood|Nao|r&b|"
you're a holiday
a glass of ocean slipping down my throat
and landing on my hopes, i'm dreaming
off the maps, no hidden grids, i'm fleeing
i worship you like holy days
lying on my back, seeing clouds and rays
drinking lime and bitter from my lemonade
white horses, maritime won't do


do you remember?
the holiday slipped away
time and place
i definitely remember
lying on my back and seeing clouds and rays
we're dreaming with feelings, whoa
forever we're young
pages unsung, ooh
i feel that you remember
dreaming of a past that couldn't last
but now we're changing
refraining


i'm thinkin it's the, know that it's the
i'm thinkin it's the bad, bad blood
i'm thinkin it's the, know that it's the
i'm thinkin it's the bad, bad blood


do you remember?
the riding, the passion, the falling over
and tripping on ice
sharing advice, taking it twice
but let us not forget the
silent days, stripped away
time and place
oh, you choose not to remember
fly away and counting days
i'm hiding from you, ooh


i'm thinkin it's the, know that it's the
i'm thinkin it's the bad, bad blood
i'm thinkin it's the, know that it's the
i'm thinkin it's the bad, bad blood



i choose
for the rain not to fall
exposing the soil on you
i lose
don't tell me i'm cuckoo, i know
and it's mad, we were close, oh
i choose
my head's now afloat
but my heart's drowning boats of you
i lose
don't tell me i'm coo-coo
coo-coo-coo-coo-coo-coo-ooh-ooh


i'm thinkin it's the, know that it's the
i'm thinkin it is the bad, bad blood
i'm thinkin it is the, know that it's the
i'm thinkin it is the bad, bad blood
i'm thinkin it's the, know that it's the
i'm thinkin it is the bad, bad blood
i'm thinkin it is the, know that it's the
i'm thinkin it is the bad, bad"
Orion's Belt|Sabrina Claudio|r&b|"
this mess of emotions got his body questioning
is this feeling alright?
he studying my freckles like the constellations
and he's looking for signs


i know that you're not used to this
boy will you let me teach you
your mind is asking for my love
and you just need to hear it
try not to wander off too much
don't let your fears control you
keep you attentive with authentic kisses
filled with amor


i'll show you
how it's supposed to feel
when we meet
at orion's belt
i'll show you
how it's supposed to feel


running my fingers through your hair i'm feeling
that your thoughts have left this surface
is it worth it? yes
is it genuine? can i love like this?
let me give you some reasons


i know that you're not used to this
boy will you let me teach you
your mind is asking for my love
and you just need to hear it
try not to wander off too much
don't let your fears control you
keep you attentive with authentic kisses
filled with amor


i'll show you
how it's supposed to feel
when we meet
at orion's belt
i'll show you
how it's supoosed to feel


when your hands running down my thigh
it's like a ticket to a cosmic sky
let your body get used to this
let your body get used to this
it don't matter where we are
cause when we're touching we're caressing stars
let your body get used to this
let your body get used to this


i'll show you
how it's supposed to feel
when we meet
at orion's belt
i'll show you
how we're supoosed to feel"
